product_key,product_id,category,sub_category,product_name,product_price,rating_rate,rating_count
480,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",999.99,2.2,140
481,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,12.99,3.6,145
482,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",7.95,4.5,146
483,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,56.99,2.6,235
484,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,29.95,2.9,340
485,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,695.0,4.6,400
486,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,55.99,4.7,500
487,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",114.0,4.8,400
488,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",12.99,3.6,145
489,OFF-AR-10000588,Office Supplies,Art,Newell 345,15.99,2.1,430
490,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,29.95,2.9,340
491,OFF-AR-10000634,Office Supplies,Art,Newell 320,9.99,3.0,400
492,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",599.0,2.9,250
493,OFF-AR-10000658,Office Supplies,Art,Newell 324,109.0,2.9,470
494,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,9.99,3.0,400
495,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,999.99,2.2,140
496,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,695.0,4.6,400
497,OFF-AR-10000823,Office Supplies,Art,Newell 307,55.99,4.7,500
498,OFF-AR-10000896,Office Supplies,Art,Newell 329,109.0,4.8,319
499,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,109.0,4.8,319
500,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",9.85,4.7,130
501,OFF-AR-10000940,Office Supplies,Art,Newell 343,56.99,2.6,235
502,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,114.0,4.8,400
503,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",64.0,3.3,203
504,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",109.0,2.9,470
505,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",114.0,4.8,400
506,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",39.99,3.8,679
507,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",168.0,3.9,70
508,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,9.99,3.0,400
509,OFF-AR-10001177,Office Supplies,Art,Newell 349,999.99,2.2,140
510,OFF-AR-10001216,Office Supplies,Art,Newell 339,599.0,2.9,250
511,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",10.99,1.9,100
512,OFF-AR-10001227,Office Supplies,Art,Newell 338,109.0,2.9,470
513,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",64.0,3.3,203
514,OFF-AR-10001246,Office Supplies,Art,Newell 317,9.85,4.7,130
515,OFF-AR-10001315,Office Supplies,Art,Newell 310,22.3,4.1,259
516,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",695.0,4.6,400
517,OFF-AR-10001419,Office Supplies,Art,Newell 325,695.0,4.6,400
518,OFF-AR-10001427,Office Supplies,Art,Newell 330,168.0,3.9,70
519,OFF-AR-10001446,Office Supplies,Art,Newell 309,7.95,4.5,146
520,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",10.99,1.9,100
521,OFF-AR-10001473,Office Supplies,Art,Newell 313,29.95,2.9,340
522,OFF-AR-10001545,Office Supplies,Art,Newell 326,599.0,2.9,250
523,OFF-AR-10001547,Office Supplies,Art,Newell 311,109.95,3.9,120
524,OFF-AR-10001573,Office Supplies,Art,American Pencil,12.99,3.6,145
525,OFF-AR-10001615,Office Supplies,Art,Newell 34,39.99,3.8,679
526,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,9.99,3.0,400
527,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,599.0,2.9,250
528,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,15.99,2.1,430
529,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,15.99,2.1,430
530,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,168.0,3.9,70
531,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,7.95,4.5,146
532,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,114.0,4.8,400
533,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,9.99,3.0,400
534,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,109.0,2.9,470
535,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",7.95,4.5,146
536,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",9.99,3.0,400
537,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,55.99,4.7,500
538,OFF-AR-10001954,Office Supplies,Art,Newell 331,599.0,2.9,250
539,OFF-AR-10001955,Office Supplies,Art,Newell 319,599.0,2.9,250
540,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,9.85,4.7,130
541,OFF-AR-10001972,Office Supplies,Art,Newell 323,12.99,3.6,145
542,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,10.99,1.9,100
543,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",64.0,3.3,203
544,OFF-AR-10002067,Office Supplies,Art,Newell 334,9.99,3.0,400
545,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,109.95,3.9,120
546,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,55.99,4.7,500
547,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,599.0,2.9,250
548,OFF-AR-10002255,Office Supplies,Art,Newell 346,39.99,3.8,679
549,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",109.95,3.9,120
550,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,168.0,3.9,70
551,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,168.0,3.9,70
552,OFF-AR-10002375,Office Supplies,Art,Newell 351,114.0,4.8,400
553,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",599.0,2.9,250
554,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,599.0,2.9,250
555,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,56.99,2.6,235
556,OFF-AR-10002578,Office Supplies,Art,Newell 335,29.95,2.9,340
557,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,109.0,4.8,319
558,OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",695.0,4.6,400
559,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,15.99,2.1,430
560,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,55.99,4.7,500
561,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,7.95,4.5,146
562,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,12.99,3.6,145
563,OFF-AR-10002833,Office Supplies,Art,Newell 322,9.85,4.7,130
564,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,56.99,2.6,235
565,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,64.0,3.3,203
566,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,39.99,3.8,679
567,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,999.99,2.2,140
568,OFF-AR-10003056,Office Supplies,Art,Newell 341,56.99,2.6,235
569,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,109.95,3.9,120
570,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,55.99,4.7,500
571,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,29.95,2.9,340
572,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,109.0,4.8,319
573,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,114.0,4.8,400
574,OFF-AR-10003190,Office Supplies,Art,Newell 32,109.0,2.9,470
575,OFF-AR-10003217,Office Supplies,Art,Newell 316,29.95,2.9,340
576,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,10.99,1.9,100
577,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",168.0,3.9,70
578,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",114.0,4.8,400
579,OFF-AR-10003394,Office Supplies,Art,Newell 332,10.99,1.9,100
580,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",15.99,2.1,430
581,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,10.99,1.9,100
582,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,9.85,4.7,130
583,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",695.0,4.6,400
584,OFF-AR-10003481,Office Supplies,Art,Newell 348,64.0,3.3,203
585,OFF-AR-10003504,Office Supplies,Art,Newell 347,15.99,2.1,430
586,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,39.99,3.8,679
587,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,64.0,3.3,203
588,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",109.95,3.9,120
589,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",12.99,3.6,145
590,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,599.0,2.9,250
591,OFF-AR-10003651,Office Supplies,Art,Newell 350,29.95,2.9,340
592,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,599.0,2.9,250
593,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,999.99,2.2,140
594,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,55.99,4.7,500
595,OFF-AR-10003732,Office Supplies,Art,Newell 333,168.0,3.9,70
596,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,9.85,4.7,130
597,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",7.95,4.5,146
598,OFF-AR-10003770,Office Supplies,Art,Newell 340,695.0,4.6,400
599,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,56.99,2.6,235
600,OFF-AR-10003811,Office Supplies,Art,Newell 327,22.3,4.1,259
601,OFF-AR-10003829,Office Supplies,Art,Newell 35,109.0,2.9,470
602,OFF-AR-10003856,Office Supplies,Art,Newell 344,9.85,4.7,130
603,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",599.0,2.9,250
604,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",695.0,4.6,400
605,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,109.95,3.9,120
606,OFF-AR-10003958,Office Supplies,Art,Newell 337,109.95,3.9,120
607,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,9.85,4.7,130
608,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,56.99,2.6,235
609,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,39.99,3.8,679
610,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",109.0,4.8,319
611,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",39.99,3.8,679
612,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,599.0,2.9,250
613,OFF-AR-10004078,Office Supplies,Art,Newell 312,109.95,3.9,120
614,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",22.3,4.1,259
615,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,64.0,3.3,203
616,OFF-AR-10004269,Office Supplies,Art,Newell 31,55.99,4.7,500
617,OFF-AR-10004272,Office Supplies,Art,Newell 308,109.95,3.9,120
618,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,29.95,2.9,340
619,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,168.0,3.9,70
620,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,39.99,3.8,679
621,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",695.0,4.6,400
622,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,695.0,4.6,400
623,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",168.0,3.9,70
624,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,55.99,4.7,500
625,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,695.0,4.6,400
626,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",695.0,4.6,400
627,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,109.0,2.9,470
628,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,109.0,2.9,470
629,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,7.95,4.5,146
630,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,39.99,3.8,679
631,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,999.99,2.2,140
632,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,64.0,3.3,203
633,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,999.99,2.2,140
634,OFF-AR-10004956,Office Supplies,Art,Newell 33,109.95,3.9,120
635,OFF-AR-10004974,Office Supplies,Art,Newell 342,7.95,4.5,146
636,OFF-AR-10004999,Office Supplies,Art,Newell 315,599.0,2.9,250
637,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,599.0,2.9,250
638,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",15.99,2.1,430
639,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",109.95,3.9,120
640,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",39.99,3.8,679
641,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,10.99,1.9,100
642,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,22.3,4.1,259
643,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,10.99,1.9,100
644,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,9.99,3.0,400
645,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",22.3,4.1,259
646,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",55.99,4.7,500
647,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",9.85,4.7,130
648,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",114.0,4.8,400
649,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,109.95,3.9,120
650,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,114.0,4.8,400
651,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",695.0,4.6,400
652,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,39.99,3.8,679
653,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.95,2.9,340
654,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",56.99,2.6,235
655,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,56.99,2.6,235
656,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,695.0,4.6,400
657,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,999.99,2.2,140
658,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,22.3,4.1,259
659,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,109.0,4.8,319
660,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,7.95,4.5,146
661,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.99,3.0,400
662,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,168.0,3.9,70
663,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,22.3,4.1,259
664,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,168.0,3.9,70
665,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,9.85,4.7,130
666,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,22.3,4.1,259
667,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",9.85,4.7,130
668,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,56.99,2.6,235
669,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,7.95,4.5,146
670,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,22.3,4.1,259
671,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",12.99,3.6,145
672,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",168.0,3.9,70
673,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,109.95,3.9,120
674,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,56.99,2.6,235
675,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,109.0,2.9,470
676,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,7.95,4.5,146
677,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",39.99,3.8,679
678,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",695.0,4.6,400
679,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,15.99,2.1,430
680,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,109.0,2.9,470
681,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",39.99,3.8,679
682,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",109.0,2.9,470
683,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,39.99,3.8,679
684,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",12.99,3.6,145
685,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,695.0,4.6,400
686,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,22.3,4.1,259
687,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",168.0,3.9,70
688,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,22.3,4.1,259
689,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",599.0,2.9,250
690,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,109.0,4.8,319
691,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,109.0,4.8,319
692,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,29.95,2.9,340
693,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,109.0,4.8,319
694,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,7.95,4.5,146
695,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,56.99,2.6,235
696,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",29.95,2.9,340
697,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,109.0,4.8,319
698,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,29.95,2.9,340
699,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,10.99,1.9,100
700,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",15.99,2.1,430
701,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,10.99,1.9,100
702,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",15.99,2.1,430
703,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,55.99,4.7,500
704,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,55.99,4.7,500
705,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,9.85,4.7,130
706,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,7.95,4.5,146
707,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,7.95,4.5,146
708,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,695.0,4.6,400
709,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,9.85,4.7,130
710,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,109.0,2.9,470
711,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,168.0,3.9,70
712,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",109.95,3.9,120
713,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,695.0,4.6,400
714,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,64.0,3.3,203
715,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,114.0,4.8,400
716,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",999.99,2.2,140
717,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,22.3,4.1,259
718,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,39.99,3.8,679
719,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,999.99,2.2,140
720,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,599.0,2.9,250
721,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,64.0,3.3,203
722,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,56.99,2.6,235
723,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,56.99,2.6,235
724,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,109.0,4.8,319
725,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,29.95,2.9,340
726,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.99,3.8,679
727,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",15.99,2.1,430
728,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",109.95,3.9,120
729,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,10.99,1.9,100
730,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,39.99,3.8,679
731,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",55.99,4.7,500
732,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",12.99,3.6,145
733,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,56.99,2.6,235
734,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,56.99,2.6,235
735,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,999.99,2.2,140
736,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,999.99,2.2,140
737,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,22.3,4.1,259
738,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",599.0,2.9,250
739,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,999.99,2.2,140
740,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,7.95,4.5,146
741,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,9.99,3.0,400
742,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,55.99,4.7,500
